1471846443 0 0 0 0 0
1471846696 0 0 1 0 0
1471847391 0 0 1 0 2
1471944419 1373 0 1 0 2
1472005296 2789 0 1 0 2
1472007757 2789 0 1 0 2
1472049650 3321 0 1 0 2
1472055066 3356 0 1 0 2
1472056813 3561 0 1 0 2
1472084862 3567 0 1 0 2
1472085815 3567 0 1 0 2
1472090026 4614 0 1 0 2
1472090563 4614 0 1 0 2
1472094471 28179 0 1 0 2
1472102989 28179 2472 1 0 2
1472111196 28319 2472 1 0 2
1472116091 28319 5376 1 0 2
1472116597 28650 5376 1 0 2
1472120706 29146 5376 1 0 2
1472124251 29146 29550 1 0 2
1472124785 29146 29550 1 0 2
1472125797 29146 31295 1 0 2
1472126146 29146 31295 1 0 2
1472133620 29146 31645 1 0 2
1472134933 29155 31645 1 0 2
1472137791 29155 31645 1 0 2
1472140902 29973 31645 1 0 2
1472181165 30091 31645 1 0 2
